img,id,length
img_511,18,4.38341531
img_255,143,3.47149932
img_129,428,3.49296622
img_396,42,4.19637335
img_96,197,4.06563118
img_68,181,3.70491079
img_270,18,3.64846056
img_128,31,3.7569244
img_256,631,3.96017939
img_2,892,3.86277331
img_564,108,3.53924876
img_392,114,3.954118
img_200,1889,3.79685994
img_247,58,3.76455499
img_200,1243,3.91301736
img_259,406,4.05907107
img_62,522,3.53838842
img_256,743,3.54775735
img_539,470,2.82152939
img_231,113,3.85907788
img_329,209,3.96845258
img_301,874,3.84416366
img_191,564,3.57343639
img_368,228,3.99325849
img_200,1887,3.67998174
img_49,392,3.21669283
img_111,1067,3.16898263
img_513,73,4.34938421
img_62,673,3.03645785
img_52,101,4.0111733
img_328,153,3.79882953
img_65,65,3.75699899
img_530,315,3.52852298
img_198,382,3.57164495
img_521,1386,4.07034758
img_126,583,3.61656901
img_57,168,3.85770191
img_277,1356,4.07673358
img_115,403,3.20213951
img_140,64,3.60863005
img_374,49,4.46001422
img_106,475,3.8146329
img_330,121,3.89642418
img_126,747,3.40110435
img_425,125,4.13532978
img_329,253,4.05516358
img_270,38,4.19565523
img_259,466,3.73930512
img_72,447,3.92389715
img_371,455,3.99464144
img_247,68,4.12581115
img_281,581,3.60008976
img_44,339,3.4114425
img_276,109,3.89834539
img_574,80,4.09219966
img_153,336,3.68160011
img_286,291,3.83916973
img_3,161,3.87099611
img_129,175,3.66274369
img_505,609,3.86737533
img_110,321,3.85997237
img_501,51,3.96083267
img_7,235,3.77295301
img_271,614,3.71404867
img_49,79,3.98481996
img_221,616,3.64144112
img_538,289,4.01068124
img_243,152,3.89075433
img_518,12,4.14213817
img_302,479,4.0045413
img_524,260,3.82135908
img_281,506,3.80800606
img_514,209,4.47581286
img_36,147,3.76097383
img_45,216,3.52001274
img_191,622,3.76159917
img_492,204,3.95077648
img_57,123,3.58468303
img_213,62,3.96761037
img_45,274,3.59292977
img_28,1264,3.55437077
img_389,193,3.64606381
img_214,92,3.74105913
img_311,96,4.03150163
img_286,243,3.8079587
img_44,204,3.58495675
img_523,132,3.8617674
img_113,7,4.19790249
img_157,31,4.39884417
img_255,129,3.77111341
img_124,467,3.45503874
img_320,46,3.80987278
img_38,201,3.84363281
img_563,391,3.58802658
img_339,483,3.20361731
img_462,264,3.98007216
img_191,1246,3.80041739
img_250,279,3.71072607
img_336,447,3.56609509
img_362,452,3.77968282
img_191,1419,3.63454865
img_193,362,3.46409146
img_530,459,2.96570403
img_284,279,3.8128843
img_524,1089,3.81529299
img_371,265,3.58035505
img_193,59,3.52405415
img_475,158,3.33926922
img_434,335,4.18678564
img_259,115,3.61434302
img_363,62,4.12083179
img_18,240,3.74334885
img_155,754,3.42009882
img_380,85,3.79822355
img_95,307,3.68776985
img_211,453,3.95701562
img_47,106,3.5966616
img_197,222,3.73143509
img_341,697,3.25290959
img_317,100,3.77411045
img_75,65,3.7440153
img_565,943,3.52858148
img_26,570,3.24739401
img_253,781,4.19253009
img_326,330,4.06589961
img_73,566,3.99003441
img_205,279,4.08207669
img_73,25,4.36702189
img_491,528,4.21160268
img_572,425,3.97859592
img_106,385,3.60887283
img_490,108,3.94447301
img_495,335,4.65320633
img_62,220,3.96169528
img_530,584,3.68539348
img_29,202,3.88891209
img_303,1063,3.47346975
img_255,753,3.50467977
img_239,53,3.44406562
img_527,340,3.2432824
img_43,256,3.19844456
img_44,356,3.2788071
img_259,951,3.73896362
img_139,362,3.6940056
img_362,16,3.84203178
img_269,96,3.33457887
img_527,579,3.38573654
img_50,664,3.52876337
img_339,181,3.39319082
img_217,34,3.53396712
img_63,182,3.66756981
img_338,568,3.78172484
img_287,162,3.26786554
img_126,411,3.91968889
img_195,552,3.46415688
img_158,405,4.12891166
img_20,100,3.65382589
img_7,305,3.83377276
img_472,1173,3.65194236
img_287,724,3.0726692
img_521,807,4.26750411
img_521,403,4.21574004
img_206,582,4.0861481
img_140,304,3.38283678
img_375,122,4.20562403
img_370,132,4.4937405
img_283,344,4.08325865
img_6,360,3.73856057
img_194,775,3.83120907
img_244,37,4.169905
img_194,493,4.22900164
img_193,347,3.71693102
img_546,738,3.94829413
img_311,101,3.80616611
img_42,346,3.25672957
img_272,305,4.01354063
img_77,508,3.85380588
img_206,362,4.11920842
img_26,837,3.32726837
img_307,38,3.61044087
img_258,696,3.67104949
img_90,62,4.2208298
img_331,376,3.88659145
img_172,549,3.80430298
img_277,1038,3.40993423
img_221,293,3.74949357
img_196,1349,3.70504476
img_77,1281,3.79279178
img_305,802,3.77234967
img_391,44,3.64114942
img_121,89,4.24241376
img_97,114,3.63555598
img_22,182,3.96224541
img_287,400,3.10713084
img_132,279,4.20416948
img_497,495,3.47394077
img_152,346,3.79637586
img_522,614,3.30612945
img_200,1857,3.66262947
img_93,133,3.81774709
img_328,392,3.92575338
img_498,1227,3.50203957
img_62,303,3.63944095
img_564,319,3.6783046
img_283,333,3.72793824
img_151,312,3.86091347
img_120,27,3.72563018
img_333,194,3.58453013
img_204,413,4.16917167
img_154,760,3.96930912
img_461,55,4.21287462
img_205,49,4.0426197
img_258,483,3.73439484
img_194,227,3.98390055
img_18,157,3.674755
img_111,766,3.5459809
img_95,348,3.86223838
img_1,108,3.80600267
img_71,22,4.19572797
img_78,1457,3.76303282
img_574,695,4.10919809
img_77,217,4.04127405
img_91,66,3.70933786
img_536,367,4.16246505
img_495,667,4.37673453
img_152,835,4.17896747
img_15,374,3.66219336
img_473,26,3.83227222
img_206,402,4.06652399
img_41,259,3.39354176
img_19,401,3.85705532
img_316,149,3.5433475
img_192,840,3.84423414
img_48,522,3.46287332
img_259,1075,3.85786516
img_221,898,3.60596557
img_292,37,3.85038854
img_53,75,4.15986483
img_4,40,3.64068316
img_272,98,4.07269782
img_367,219,4.3606113
img_106,383,3.58651979
img_198,327,3.91386206
img_61,75,3.64959937
img_17,292,3.69779101
img_151,423,3.7333952
img_256,485,3.8849449
img_254,64,3.98816233
img_20,188,3.16113965
img_1,49,3.97446551
img_115,357,3.47125541
img_505,428,3.91004777
img_335,55,3.5210199
img_14,752,3.54561126
img_154,720,3.92063574
img_112,106,3.7924471
img_379,176,3.75953704
img_77,1361,4.16787015
img_118,84,4.13543401
img_28,92,3.79386692
img_35,21,3.99058178
img_297,67,3.5252127
img_123,302,3.91063641
img_251,78,3.88370898
img_226,186,3.67496382
img_78,2160,3.55520818
img_115,537,3.66608896
img_136,62,3.6168619
img_301,544,3.91823017
img_375,1208,4.41341649
img_266,21,3.29080017
img_305,1161,3.62683574
img_513,354,4.09180623
img_270,153,3.67700752
img_380,318,3.59240886
img_44,346,3.41348323
img_201,1337,3.81142319
img_429,236,4.06480437
img_306,447,3.48132443
img_108,645,3.77644416
img_111,445,4.02764922
img_330,398,3.8059795
img_288,608,3.40744173
img_532,296,3.44413997
img_65,33,3.74399513
img_280,243,3.70076108
img_94,35,4.00609642
img_331,107,4.1415441
img_155,300,3.75844084
img_123,149,4.07710526
img_392,39,3.93527107
img_488,437,3.9437248
img_30,168,3.38052397
img_279,40,4.13380871
img_486,336,3.91250275
img_366,434,3.99940141
img_96,257,3.89891092
img_17,274,3.8376897
img_334,88,3.73694117
img_11,496,3.57920443
img_221,542,3.95464272
img_543,26,3.77273785
img_336,345,2.90345328
img_27,524,3.41550781
img_221,774,3.57786876
img_304,754,3.34810716
img_236,27,3.40118813
img_330,478,3.83124448
img_3,246,3.9080059
img_491,429,4.19527339
img_191,1843,3.62282423
img_502,322,4.3999766
img_259,866,3.72616337
img_117,108,3.98849724
img_532,630,3.33847229
img_83,40,3.67746697
img_48,345,3.73995073
img_564,143,3.49929075
img_205,345,4.11796706
img_526,387,3.67891767
img_275,245,3.81712741
img_472,1086,3.53284071
img_120,420,3.66087219
img_565,358,3.55258363
img_28,938,3.68763221
img_107,394,3.61601173
img_57,512,3.76198155
img_21,17,3.81940992
img_112,163,3.87492057
img_6,35,3.74278608
img_227,74,3.58863356
img_336,433,3.46585799
img_338,867,3.40087285
img_50,171,3.5554214
img_377,250,3.56302385
img_204,436,4.04620518
img_51,226,4.04065515
img_41,9,3.61178256
img_339,161,3.36418221
img_53,26,4.29654653
img_127,195,3.75600978
img_50,568,3.414283
img_42,235,3.48542272
img_21,500,3.75598685
img_305,361,3.82029196
img_71,324,3.79500042
img_121,149,4.09292872
img_111,1471,3.70178664
img_277,300,4.54212444
img_201,13,3.87132761
img_487,120,3.68966688
img_61,1023,3.30862858
img_258,354,3.86531321
img_94,179,3.80295288
img_226,347,3.67288027
img_492,585,3.97861098
img_523,337,3.93919721
img_489,194,3.78297958
img_200,965,4.05693289
img_49,67,4.20934183
img_26,21,3.73297748
img_154,443,3.94488907
img_244,99,3.94815128
img_492,261,3.95737239
img_53,616,3.76614086
img_256,564,3.55923036
img_41,62,3.91254587
img_278,10,4.21009047
img_331,355,3.7900893
img_463,187,4.10682848
img_292,272,3.68381794
img_29,40,4.16826699
img_46,329,3.41513419
img_11,509,3.75913934
img_15,420,3.75460173
img_565,195,3.66143289
img_386,125,3.51695723
img_505,32,4.04045102
img_20,915,3.32614997
img_193,154,3.59855484
img_281,540,3.6894808
img_85,87,4.08279344
img_139,434,3.55205903
img_38,182,4.683338
img_257,558,3.68359523
img_495,188,4.4105859
img_129,861,3.6681127
img_334,190,3.56145932
img_194,867,3.93666649
img_432,203,4.0190637
img_307,23,3.62289067
img_55,60,4.0626702
img_525,468,4.00986153
img_13,1602,3.54351265
img_252,210,4.02824419
img_279,167,3.87830026
img_288,133,3.49170036
img_230,533,3.23957714
img_532,560,3.55138356
img_6,929,3.70893583
img_338,570,3.49821629
img_563,110,3.4665059
img_268,111,4.1956144
img_498,383,4.11392431
img_328,120,3.64774712
img_515,111,4.18277047
img_287,256,3.29683741
img_51,295,4.00748655
img_191,428,3.93057556
img_92,1204,3.7244016
img_33,160,4.49906017
img_302,38,4.09893606
img_426,234,3.93330335
img_172,509,3.79415655
img_246,263,3.73752779
img_78,267,3.87673338
img_256,493,3.61182175
img_152,382,4.10763126
img_40,277,3.94144452
img_126,280,3.48284568
img_77,779,3.16446207
img_495,745,4.06030795
img_528,355,3.56980767
img_96,17,4.48252635
img_16,96,3.86684288
img_524,728,4.0174761
img_341,23,3.50396156
img_188,64,3.76391307
img_195,929,3.16630518
img_385,406,3.54519456
img_78,1763,3.74843793
img_335,113,4.48384466
img_232,150,3.70701265
img_100,174,4.10315226
img_271,596,3.9622989
img_195,600,3.56087446
img_113,118,3.52693529
img_227,268,3.78757957
img_383,47,3.69066986
img_40,435,3.79052301
img_27,148,3.46200448
img_248,28,4.11697047
img_491,554,4.07616963
img_537,25,3.91498253
img_198,334,3.49554765
img_152,155,3.89633429
img_573,94,4.34313922
img_546,242,4.13750853
img_204,518,4.0076834
img_375,427,4.2463378
img_315,462,3.31487996
img_18,147,4.02226236
img_77,1508,3.60544437
img_291,241,3.82019082
img_369,120,4.19729625
img_11,503,3.69673631
img_197,630,3.55769011
img_157,402,3.76197227
img_565,481,3.57555777
img_338,321,3.62531319
img_304,677,3.84991572
img_462,579,3.86474954
img_34,11,4.13308296
img_380,262,3.45217216
img_563,240,3.74954296
img_108,330,3.75289554
img_25,146,4.26406865
img_192,97,4.20628958
img_528,153,3.68490783
img_108,525,3.68830928
img_304,248,4.02338784
img_326,572,4.00948298
img_272,407,3.84036051
img_123,106,3.69900908
img_12,313,3.71503036
img_452,222,3.43703635
img_171,172,3.8492916
img_259,1181,3.49449255
img_277,858,3.91089308
img_425,364,3.95936004
img_256,23,3.8416239
img_232,97,4.63762972
img_13,923,3.91514013
img_122,490,3.54576666
img_394,335,3.6912174
img_341,104,3.43180978
img_205,440,4.04604718
img_496,104,4.02294018
img_45,138,3.8331921
img_305,252,3.88779492
img_191,1056,3.46189549
img_378,165,3.80893956
img_327,45,4.17828661
img_421,82,3.95622221
img_211,179,4.0981736
img_259,843,3.74810997
img_2,938,3.8938406
img_546,634,3.31557081
img_241,308,3.93568697
img_564,360,3.64630297
img_521,52,4.55916557
img_226,712,3.48120321
img_505,206,4.03743748
img_44,473,3.57162341
img_287,176,3.590324
img_112,86,3.95235275
img_368,39,4.17236464
img_374,140,4.36996038
img_106,286,3.85837718
img_265,31,4.06706662
img_158,159,3.85240614
img_546,464,3.94863393
img_50,366,3.43581151
img_111,344,4.11757507
img_200,962,3.65086593
img_521,420,4.31248656
img_1,90,3.7684939
img_521,812,4.67726844
img_326,593,3.89988793
img_77,95,3.85937026
img_226,753,3.32465507
img_461,159,3.5719958
img_137,251,3.70265673
img_339,71,3.33990401
img_111,257,3.50180786
img_474,95,3.49276365
img_60,53,4.23579396
img_116,287,3.93785433
img_13,1443,3.89241186
img_463,370,3.98131909
img_283,401,3.7985118
img_292,33,4.02158436
img_127,310,3.49356986
img_266,57,3.12981458
img_272,637,3.8456422
img_32,149,4.49918272
img_41,357,3.95787389
img_328,113,4.16980622
img_198,271,3.97897264
img_226,659,3.53677936
img_137,105,4.05959823
img_538,44,4.14647231
img_571,137,3.77397022
img_373,128,3.65380784
img_501,35,4.19321644
img_94,377,3.83326202
img_102,293,3.52712907
img_314,123,3.8680715
img_241,192,3.97453398
img_273,9,4.04937604
img_538,494,3.77713972
img_257,738,3.59848786
img_393,123,4.02486909
img_26,640,3.1866092
img_574,273,3.85545444
img_411,573,4.14393358
img_78,2097,3.70025494
img_330,169,3.90509067
img_247,216,3.83742239
img_27,247,3.30214005
img_273,142,3.8310219
img_233,200,4.48609244
img_283,81,3.84484046
img_19,588,3.79125336
img_286,777,3.45857694
img_12,902,3.72630841
img_172,231,3.96220658
img_198,92,3.79834871
img_13,464,4.20396017
img_539,181,3.75151283
img_571,197,3.70407422
img_421,405,4.16504581
img_219,2,4.25072733
img_112,454,3.99745804
img_20,877,3.69842606
img_283,623,3.75076072
img_138,197,3.81300642
img_274,244,3.88756994
img_326,43,4.19506264
img_528,140,3.54434608
img_464,218,3.8090872
img_385,718,3.656106
img_216,64,3.54168523
img_53,664,4.27765809
img_236,205,3.58749135
img_373,132,4.44973705
img_391,56,3.6137141
img_565,106,3.5233255
img_19,860,3.53755377
img_57,175,3.63890836
img_194,152,3.92174763
img_77,1499,3.64681334
img_238,9,3.70170539
img_532,428,3.70888686
img_13,569,4.34990521
img_140,404,3.46955053
img_201,682,3.56776749
img_157,127,4.18949895
img_546,790,3.8316524
img_1,247,3.76896326
img_574,964,3.77071291
img_114,132,3.6237186
img_546,975,3.7103482
img_282,1250,3.96044082
img_395,185,3.51139084
img_181,64,4.02530667
img_46,582,3.78741576
img_317,182,3.67250306
img_366,72,4.78282368
img_434,5,4.4645173
img_564,264,3.51477906
img_277,1423,3.71270188
img_108,120,3.57012643
img_257,476,3.61382937
img_291,6,4.22557098
img_385,646,3.57217363
img_199,125,4.04868209
img_530,585,3.63526401
img_96,259,4.05514674
img_253,413,4.1950155
img_489,51,4.41107492
img_127,166,3.43182243
img_574,588,3.72845493
img_24,54,3.8361373
img_6,901,3.62147875
img_574,627,4.03723365
img_396,567,3.74586369
img_254,23,3.94508319
img_13,861,3.97423245
img_123,321,3.94838872
img_11,389,3.75750037
img_328,189,4.31325966
img_23,226,4.00694641
img_263,44,3.73503194
img_574,1020,3.73491788
img_132,170,4.04180783
img_288,662,3.66130065
img_20,1106,3.40304125
img_565,833,3.67575121
img_19,479,3.76646595
img_48,562,3.63236188
img_3,136,4.24660899
img_13,428,3.91138719
img_255,164,3.56133035
img_6,403,3.71681417
img_2,199,4.07507871
img_126,458,3.33587512
img_128,59,3.79583801
img_23,427,3.8436757
img_329,97,4.04205172
img_199,145,3.88858299
img_200,1471,3.72369465
img_251,221,3.7692984
img_60,174,4.0496052
img_196,1373,4.00211885
img_521,153,4.51256863
img_199,161,3.67085923
img_527,488,3.55578821
img_248,146,3.58374604
img_12,394,3.80969529
img_257,726,3.82457933
img_14,98,3.95285276
img_3,415,3.70774397
img_45,271,3.55474622
img_488,216,3.6772187
img_471,492,3.60503136
img_425,164,4.13171233
img_158,607,3.86021372
img_108,609,3.70813105
img_244,43,4.06058463
img_564,409,3.51851886
img_520,241,3.58574344
img_116,176,3.85807344
img_247,533,3.54916211
img_421,422,3.94195604
img_515,406,3.97806423
img_204,113,3.91195822
img_301,92,3.91119145
img_411,283,3.42286669
img_524,313,3.84833754
img_154,364,3.86961546
img_572,304,3.96090814
img_73,316,3.91081704
img_226,794,3.45697752
img_2,943,3.63470449
img_28,1231,3.73678382
img_12,745,3.74374627
img_24,763,3.58003578
img_304,795,3.87359935
img_251,291,3.83484594
img_499,692,3.64891726
img_341,175,3.64566838
img_54,137,4.16665596
img_135,79,4.00887145
img_274,185,3.7069162
img_2,747,3.66212005
img_372,135,3.48163537
img_494,220,3.69284478
img_115,478,3.615727
img_173,287,4.06261906
img_366,622,3.57736283
img_158,439,4.20312891
img_38,385,3.90893761
img_386,175,3.16884703
img_111,1171,4.43981637
img_196,1732,3.62934846
img_32,55,4.10038127
img_425,308,4.10279088
img_26,180,3.94922723
img_252,32,4.09072956
img_256,802,3.43138322
img_191,1203,3.69205719
img_121,33,4.08347747
img_92,56,3.9654567
img_383,45,3.71527294
img_132,78,3.91089048
img_194,711,3.72046103
img_191,1149,3.50899078
img_309,107,3.81508406
img_371,428,3.77076591
img_336,375,3.26966895
img_496,311,3.70560351
img_565,1007,3.46626436
img_236,292,3.52372685
img_521,1179,4.07984611
img_338,223,3.5135095
img_231,75,3.71503563
img_132,282,3.86819019
img_14,935,3.69696874
img_521,847,4.45948507
img_267,49,4.17280799
img_49,386,3.52365882
img_201,892,3.50458716
img_129,29,3.69918463
img_88,65,3.81013564
img_23,194,4.10559127
img_573,161,3.98393594
img_191,1131,3.68100669
img_138,165,3.85911339
img_392,243,4.05009155
img_158,375,4.28945531
img_157,417,3.97390846
img_193,425,3.36240975
img_330,591,3.81238496
img_277,898,3.93757777
img_151,321,3.65546437
img_111,47,4.62024034
img_136,173,3.07264044
img_461,291,3.59485189
img_7,372,3.68244127
img_108,467,3.75352606
img_154,888,3.62523344
img_498,1042,3.74863674
img_327,63,3.80825577
img_259,857,3.79610511
img_19,218,4.07006797
img_200,1495,3.62430757
img_434,139,4.26521629
img_31,122,4.39518971
img_244,119,3.99973015
img_13,984,4.05803233
img_277,796,4.0447155
img_529,49,3.63752121
img_308,121,3.63285603
img_372,54,3.90154509
img_241,307,4.00753441
img_381,138,3.34069318
img_209,3,4.22158173
img_129,260,3.57220037
img_45,202,3.70651643
img_378,6,4.4366237
img_314,195,3.82057389
img_32,41,4.33198628
img_55,126,3.85261193
img_499,1007,3.535492
img_49,335,3.63720499
img_51,456,4.05756104
img_376,297,3.68256688
img_535,82,3.5704597
img_270,260,3.88411729
img_297,72,3.80497472
img_11,736,3.5775812
img_14,711,3.08311919
img_71,121,4.02184861
img_495,511,4.35111893
img_26,16,4.05002334
img_21,358,3.73109585
img_38,285,4.35392688
img_283,49,3.83629693
img_302,531,3.94436354
img_471,194,3.39228363
img_543,43,3.68755169
img_11,96,4.05164032
img_492,642,3.8872777
img_523,309,4.27464892
img_269,80,3.81434083
img_111,1396,3.58573963
img_262,50,3.52541316
img_488,652,3.97277501
img_28,1428,3.66948651
img_492,401,4.02115661
img_384,119,3.62844363
img_286,796,3.41252259
img_488,15,4.21354117
img_200,1314,3.68364954
img_50,642,3.42006601
img_411,727,3.72467996
img_19,869,3.79983507
img_131,37,4.06497624
img_152,208,3.93210156
img_230,585,3.38948277
img_113,50,4.29518409
img_331,279,4.10842088
img_172,291,3.83177968
img_198,437,3.69317487
img_13,1018,3.78537966
img_259,1187,3.40936942
img_561,164,3.85873636
img_362,318,3.80786103
img_46,744,3.69354775
img_202,78,4.15438276
img_45,369,3.58234586
img_286,155,3.67487461
img_268,26,4.09504195
img_200,1058,3.72396399
img_336,585,3.25978047
img_377,426,3.45574749
img_129,138,3.77003787
img_191,1173,3.983199
img_498,624,3.9014572
img_563,7,3.8877145
img_95,156,3.72640081
img_89,265,3.77753582
img_152,276,4.09688465
img_277,550,3.54880129
img_574,801,3.30733229
img_573,244,3.76808545
img_462,83,4.17286092
img_489,58,4.15190686
img_396,430,4.14815858
img_172,469,3.7911491
img_428,36,4.02992605
img_156,528,3.58692775
img_429,16,4.27249285
img_519,78,3.96837734
img_338,1105,3.41857055
img_77,224,4.31412455
img_152,130,4.02512988
img_28,1150,3.80281589
img_256,77,3.88616986
img_158,247,4.51720226
img_152,770,3.73610414
img_262,74,3.71217802
img_387,241,3.58369916
img_136,220,3.34473053
img_126,779,3.50777106
img_334,277,3.52928092
img_464,266,3.91721507
img_191,1511,3.57307044
img_515,45,4.13067812
img_493,448,3.88281833
img_286,43,3.61602565
img_244,94,3.97969789
img_335,275,3.45969459
img_134,109,3.84420853
img_62,396,3.9912676
img_259,906,3.66188134
img_14,436,3.8670246
img_15,632,3.29803648
img_314,119,3.90746431
img_51,481,3.79291449
img_206,413,4.06574252
img_14,687,3.59403534
img_524,119,4.08559572
img_431,178,4.2373825
img_245,56,3.88111459
img_42,304,3.58293296
img_250,121,3.65343276
img_23,760,3.67319462
img_14,196,4.08739859
img_471,367,3.57926317
img_226,826,3.88003346
img_486,622,3.53567608
img_516,156,3.8962789
img_282,445,3.94222921
img_257,878,3.51286767
img_288,109,3.69872747
img_338,258,3.68387271
img_472,603,3.61356769
img_516,194,3.99441558
img_521,1681,3.83647547
img_293,286,3.91744743
img_108,363,3.77107226
img_255,638,3.65812916
img_193,542,3.37963495
img_377,315,3.44717171
img_304,412,3.93043757
img_331,351,3.58775568
img_526,393,3.4977007
img_12,1080,3.77032535
img_533,314,3.63715564
img_22,200,4.05055741
img_64,133,3.59023346
img_54,70,4.31443689
img_81,40,3.74114045
img_492,797,3.95069016
img_152,656,3.94854687
img_12,153,4.06100184
img_561,168,4.01973765
img_140,68,3.36917887
img_41,330,3.69699399
img_494,270,3.70765725
img_333,53,4.03448274
img_537,331,3.91701898
img_276,13,3.6118956
img_95,170,3.86573002
img_55,29,4.13558013
img_258,785,3.54064269
img_46,676,4.05722324
img_60,161,3.87897467
img_193,369,3.36889712
img_50,508,3.39491459
img_396,68,4.26089938
img_138,151,3.63764619
img_284,301,3.65919732
img_11,315,3.58820788
img_191,1509,3.65137194
img_154,1024,3.70332131
img_392,173,4.01992364
img_473,42,3.76556414
img_281,368,3.81376319
img_204,17,4.32905334
img_509,45,3.47369516
img_196,251,3.83593688
img_522,890,3.31114998
img_107,363,3.7059922
img_429,288,3.76576612
img_196,299,3.84785138
img_83,77,3.58809198
img_201,1136,3.73913267
img_218,98,3.69437662
img_521,51,4.45284436
img_126,460,3.55788664
img_191,788,3.73460296
img_366,155,3.24654936
img_156,436,3.86103134
img_92,1003,3.95638935
img_200,479,3.95992059
img_499,897,3.60922529
img_13,598,3.94203559
img_188,202,3.76536144
img_425,244,4.09482314
img_230,415,3.27670003
img_198,472,3.84287888
img_77,346,3.0173537
img_77,221,4.19879493
img_78,1109,3.68470373
img_61,430,4.00119254
img_19,363,3.86931075
img_331,34,3.91664461
img_537,49,4.03109491
img_75,73,3.72256041
img_525,309,3.57989412
img_106,441,3.63901336
img_139,338,3.9554961
img_28,1138,3.76051778
img_305,843,3.59287149
img_473,81,3.78159925
img_499,433,3.53810782
img_474,121,3.63832144
img_574,937,3.43057957
img_338,1018,3.39943691
img_253,696,3.68633428
img_304,203,3.91786678
img_126,468,3.58849396
img_574,179,3.88147825
img_185,68,3.87511214
img_81,11,3.7499919
img_89,370,3.41289069
img_30,63,3.59817858
img_230,417,3.38518374
img_19,949,3.78671755
img_34,29,3.88390081
img_196,1083,3.59946574
img_60,10,4.12734184
img_256,569,3.50590447
img_194,1142,3.56090672
img_486,430,4.17188972
img_257,383,3.74629135
img_572,408,4.02818068
img_115,218,3.5663146
img_98,94,3.83982532
img_118,149,4.13473002
img_258,822,3.60674298
img_463,442,3.97652399
img_220,302,3.63434647
img_362,311,3.82072927
img_92,525,4.3045301
img_50,634,3.44500264
img_17,217,2.8873777
img_205,155,4.23305349
img_192,754,3.90203697
img_462,602,3.94568488
img_540,245,3.93474805
img_333,202,4.04643729
img_333,136,3.63959799
img_17,46,3.76610728
img_256,715,3.50681275
img_462,240,4.24014459
img_426,16,4.28866329
img_241,431,3.85641242
img_211,331,3.98449718
img_51,97,3.95829798
img_12,687,3.92789908
img_51,185,4.15746711
img_226,76,3.49105682
img_102,176,3.57381499
img_463,115,3.5977354
img_124,582,3.7664696
img_46,376,3.56992267
img_496,291,4.13420554
img_500,289,3.96023621
img_137,387,3.46021494
img_197,775,3.3323389
img_332,7,3.9411953
img_488,130,4.15477081
img_28,313,3.75094775
img_78,1952,3.79641396
img_6,926,3.81889898
img_13,623,4.22732702
img_292,553,3.27714621
img_195,757,3.95987403
img_280,645,4.24681451
img_488,308,4.2185451
img_17,35,3.68445897
img_13,666,4.11143578
img_116,289,3.95908885
img_515,420,3.67008558
img_103,110,3.57450138
img_574,1094,3.68741435
img_515,144,4.01677268
img_15,479,3.84867355
img_221,275,4.07262561
img_334,163,3.69047986
img_234,59,4.19618122
img_300,26,3.62585345
img_472,1177,3.36110077
img_247,449,3.97560447
img_376,102,3.77301759
img_540,20,4.13956416
img_255,887,3.59559758
img_28,696,3.7660522
img_62,92,3.88671243
img_381,32,3.65916385
img_40,234,3.95010375
img_375,1112,3.9105289
img_6,140,3.9849503
img_84,38,4.60861745
img_574,212,3.8368926
img_486,509,4.12629534
img_101,282,3.42454867
img_286,528,3.6147032
img_543,211,3.49307709
img_326,393,3.93721806
img_499,982,3.42267943
img_312,75,3.86032371
img_378,414,3.7235534
img_221,837,3.61525774
img_256,208,4.06580092
img_12,76,4.08706513
img_13,430,3.92500955
img_314,174,4.05888482
img_498,1072,3.58498801
img_57,466,3.65609501
img_371,77,4.26418357
img_31,209,4.12424634
img_19,511,3.20721477
img_434,111,4.22318442
img_182,189,3.69444066
img_275,178,3.98175669
img_282,270,4.46075245
img_87,83,3.90333935
img_200,1522,3.57534613
img_255,31,4.19766871
img_561,46,4.04533351
img_48,694,3.64271476
img_530,387,3.47005767
img_157,8,4.36522295
img_195,522,3.60582552
img_152,159,3.88617463
img_475,354,3.68458161
img_532,90,3.58080013
img_301,998,4.19489075
img_15,368,3.89102007
img_493,379,3.7428031
img_573,904,3.89870703
img_7,788,3.65508525
img_377,190,3.46444386
img_315,212,3.84876618
img_17,204,3.71096581
img_15,97,3.77726595
img_395,183,3.71453844
img_379,178,3.50357231
img_152,746,4.40466996
img_305,702,3.73870063
img_201,888,3.70871025
img_452,71,3.970381
img_396,221,3.79926196
img_329,22,4.18085398
img_51,358,4.77792155
img_286,1391,3.5730407
img_274,50,3.63833751
img_286,319,3.27111039
img_286,1376,3.28375671
img_33,741,3.83167442
img_40,175,4.02603344
img_237,275,3.42865496
img_259,581,3.74529898
img_501,217,3.41024415
img_532,677,3.39462443
img_43,213,3.53866592
img_286,1211,3.45076425
img_204,926,3.27258173
img_152,384,3.87216944
img_288,252,3.76040175
img_287,298,3.13113081
img_226,297,3.61494201
img_55,14,4.3271929
img_315,260,3.67009975
img_22,146,4.16513225
img_154,243,4.18393382
img_282,168,3.88855251
img_172,346,3.73135384
img_14,238,3.8501378
img_517,280,4.00427925
img_339,30,3.47961523
img_5,121,3.83645681
img_498,1060,3.49385738
img_115,481,3.51619958
img_327,221,3.81799472
img_29,81,4.08152356
img_189,68,3.63284582
img_287,465,3.20359041
img_305,574,3.66930052
img_19,67,3.95570325
img_5,603,3.79248476
img_530,151,3.67764193
img_205,607,3.90176008
img_266,289,3.21143065
img_191,1360,3.78282823
img_196,1269,3.55607693
img_392,286,4.01764142
img_237,154,3.41237218
img_521,565,4.19186782
img_253,1296,4.26412028
img_5,590,4.29193372
img_301,746,3.96838568
img_303,362,4.07663379
img_546,331,3.99218635
